V1	V2
2435166927_28b8130660.jpg	<START> A girl in a gray shit is throwing her hands up . <END>
2435166927_28b8130660.jpg	<START> A girl in a grey shirt puts her hands over her head in a gesture . <END>
2435166927_28b8130660.jpg	<START> A young dark haired girl with her hands raised over her head . <END>
2435166927_28b8130660.jpg	<START> A young girl in a grey illustrated shirt is holding her hands over her head . <END>
2435166927_28b8130660.jpg	<START> A young girl raises her arms over her head in front of a couple of other people in the park . <END>
2809793070_1a3387cd6e.jpg	<START> Three black dogs are on a beach . <END>
2809793070_1a3387cd6e.jpg	<START> Three black dogs playing on the beach . <END>
2809793070_1a3387cd6e.jpg	<START> Three black dogs play on sand outside . <END>
2809793070_1a3387cd6e.jpg	<START> three dogs playing on a beach <END>
2809793070_1a3387cd6e.jpg	<START> Three large black dogs are playing on the shore near the ocean . <END>
2284239186_c827f4defa.jpg	<START> A dog carries a newspaper through a kitchen . <END>
2284239186_c827f4defa.jpg	<START> A dog is bringing the newspaper to its owner through the kitchen . <END>
2284239186_c827f4defa.jpg	<START> A dog retrieving a newspaper inside a dining room . <END>
2284239186_c827f4defa.jpg	<START> a white and tan dog holding paper in its mouth while on tile floor <END>
2284239186_c827f4defa.jpg	<START> The dog retrieves the owner 's paper . <END>
3293751136_b0ce285dc3.jpg	<START> A couple is sharing a kiss on a cold sunny day . <END>
3293751136_b0ce285dc3.jpg	<START> A couple kissing on a sidewalk in a city during winter . <END>
3293751136_b0ce285dc3.jpg	<START> a man in a tan jacket is kissing a girl in a pink jacket on a city street as a yellow taxi passes by . <END>
3293751136_b0ce285dc3.jpg	<START> Teen girl in a parka kissing teen boy in a brown jacket on a snowy street <END>
3293751136_b0ce285dc3.jpg	<START> Two people in coats kiss on the side of a road . <END>
2591455200_2319651f2f.jpg	<START> A little girl in an orange shirt is inside a corrugated metal tunnel . <END>
2591455200_2319651f2f.jpg	<START> A little girl wearing an orange halloween shirt with long blond hair and blue eyes crawls through a tunnel . <END>
2591455200_2319651f2f.jpg	<START> a young long girl climbing through a tunnel . <END>
2591455200_2319651f2f.jpg	<START> Small girl in tunnel . <END>
2591455200_2319651f2f.jpg	<START> The beautiful young girl goes through the tube . <END>
2862481071_86c65d46fa.jpg	<START> A large yellow vehicle leads two others in a race . <END>
2862481071_86c65d46fa.jpg	<START> A yellow truck with Casterol branding leads a white truck and blue truck down the road . <END>
2862481071_86c65d46fa.jpg	<START> trucks race around a racetrack , the yellow truck with the number five leads , followed by number 22 and number 29 . <END>
2862481071_86c65d46fa.jpg	<START> Trucks race in an obstacle course . <END>
2862481071_86c65d46fa.jpg	<START> Trucks racing <END>
3162442331_c9711857c6.jpg	<START> An elephant draped in red , blue and gold fabric walking on a stone path . <END>
3162442331_c9711857c6.jpg	<START> An elephant is carrying something in its trunk and is covered by some bright-colored fabric . <END>
3162442331_c9711857c6.jpg	<START> an elephant wearing a colorful drap carrying foliage in his trunk . <END>
3162442331_c9711857c6.jpg	<START> An elephant wearing a red and blue scarf walks along the brick road . <END>
3162442331_c9711857c6.jpg	<START> An elephant wearing red and blue fabric holds grass in his trunk . <END>
3117336911_a729f42869.jpg	<START> Children playing in a pool . <END>
3117336911_a729f42869.jpg	<START> Swimmers move through the water . <END>
3117336911_a729f42869.jpg	<START> Two children splashing in the water . <END>
3117336911_a729f42869.jpg	<START> Two kids splashing in the water . <END>
3117336911_a729f42869.jpg	<START> Two people are in the water and splashing . <END>
805682444_90ed9e1ef3.jpg	<START> The two dogs are white and black and are digging in the mud . <END>
805682444_90ed9e1ef3.jpg	<START> Two black and white dogs after something in the mud . <END>
805682444_90ed9e1ef3.jpg	<START> Two black and white dogs look at a yellow ball in the wet sand . <END>
805682444_90ed9e1ef3.jpg	<START> Two dogs fight over a ball that 's in a puddle . <END>
805682444_90ed9e1ef3.jpg	<START> Two nearly identical dogs try to paw a ball out of muddy water . <END>
299181827_8dc714101b.jpg	<START> A girl in a pink shirt tries to dump a bucket of water on another girl . <END>
299181827_8dc714101b.jpg	<START> A girl is preparing to pour a bucket of water on man wearing a white shirt . <END>
299181827_8dc714101b.jpg	<START> A girl is throwing a bucket of water on an older boy . <END>
299181827_8dc714101b.jpg	<START> The little girl poured water from a bucket onto the person in the white shirt . <END>
299181827_8dc714101b.jpg	<START> Two people are on a treated lawn playing with water . <END>
2990471798_73c50c76fb.jpg	<START> A boy jumps through the air onto something red . <END>
2990471798_73c50c76fb.jpg	<START> A child holds its arm up and laughs . <END>
2990471798_73c50c76fb.jpg	<START> A shirtless boy jumps through a curtain onto a red cushion . <END>
2990471798_73c50c76fb.jpg	<START> A young boy wearing white pants is jumping off the couch . <END>
2990471798_73c50c76fb.jpg	<START> The little boy jumps through the beaded curtain and onto the bed . <END>
2127031632_77505e4218.jpg	<START> A child in a red jacket sitting on a red disk in the snow . <END>
2127031632_77505e4218.jpg	<START> A child on a red disc sled slides down a small snow-covered hill . <END>
2127031632_77505e4218.jpg	<START> A child sits on a red disc in the snow . <END>
2127031632_77505e4218.jpg	<START> A child wearing a helmet is sitting on a red sled outside in the snow . <END>
2127031632_77505e4218.jpg	<START> a small child sleeding down a snowy hill wearing a blue helmet <END>
3096163135_584901a5ae.jpg	<START> A boy wears a foam hat to show support for his team at a game . <END>
3096163135_584901a5ae.jpg	<START> A child is wearing a red hat shaped like a hand . <END>
3096163135_584901a5ae.jpg	<START> A child wears three  rock out hands  held together by sunglasses on his head . <END>
3096163135_584901a5ae.jpg	<START> A man in a statefarm.com hat and sunglasses . <END>
3096163135_584901a5ae.jpg	<START> A person wearing a red hat shaped like hands sits in a crowd . <END>
2921112724_5cb85d7413.jpg	<START> A man riding a three wheeled vehicle topples over . <END>
2921112724_5cb85d7413.jpg	<START> A person on a tricycle . <END>
2921112724_5cb85d7413.jpg	<START> I man is riding a 3 wheeled pedal bike and is airborne . <END>
2921112724_5cb85d7413.jpg	<START> Person in a 3-wheeler driving on 2 wheels . <END>
2921112724_5cb85d7413.jpg	<START> Someone is riding a three-wheeled vehicle throught a sandy playground . <END>
2815745115_c8479d560c.jpg	<START> A carnival worker surrounded by stuffed animals . <END>
2815745115_c8479d560c.jpg	<START> A woman wearing a striped top stands near the stuffed animal prizes . <END>
2815745115_c8479d560c.jpg	<START> Lady in a stuffed animal store . <END>
2815745115_c8479d560c.jpg	<START> Woman wearing black and white striped shirt standing amongst stuffed animals hanging and on a shelf . <END>
2815745115_c8479d560c.jpg	<START> Woman with stuffed animal display . <END>
3041689520_c481bdb20e.jpg	<START> Naked children play on the muddy riverbank . <END>
3041689520_c481bdb20e.jpg	<START> Three boys playing in the mud . <END>
3041689520_c481bdb20e.jpg	<START> Three children in rural area playing in muddy water . <END>
3041689520_c481bdb20e.jpg	<START> Three naked children playing in muddy water . <END>
3041689520_c481bdb20e.jpg	<START> Three naked little boys are playing in a river and are covered in mud ; one is standing up . <END>
413737417_b0a8b445e9.jpg	<START> A group camps in a desolate area . <END>
413737417_b0a8b445e9.jpg	<START> A group of people are camping out on some rocks . <END>
413737417_b0a8b445e9.jpg	<START> A small group of people stands in a rocky field surrounded by camping equipment and patches of snow . <END>
413737417_b0a8b445e9.jpg	<START> People with camping equipment on rocky ground . <END>
413737417_b0a8b445e9.jpg	<START> three cold men set down their supplies in a ditch . <END>
3635177305_bfbe1fc348.jpg	<START> children smiling with facepaintings <END>
3635177305_bfbe1fc348.jpg	<START> Three children are wearing face paint and smiling . <END>
3635177305_bfbe1fc348.jpg	<START> Three children wearing face paint pose together . <END>
3635177305_bfbe1fc348.jpg	<START> Three children with animal face pain at outdoor event . <END>
3635177305_bfbe1fc348.jpg	<START> Three kids that have their faces painted <END>
3286111436_891ae7dab9.jpg	<START> a basketball player dribbles . <END>
3286111436_891ae7dab9.jpg	<START> A basketball player for North Carolina moves with the ball in hand . <END>
3286111436_891ae7dab9.jpg	<START> A man in a blue jersey plays basketball . <END>
3286111436_891ae7dab9.jpg	<START> A North Carolina basketball player dribbles the ball . <END>
3286111436_891ae7dab9.jpg	<START> The basketball player holds the ball . <END>
460973814_5eacd1ced4.jpg	<START> a group of people sitting around a table drinking tea or coffee <END>
460973814_5eacd1ced4.jpg	<START> Three individuals sit at a table , smiling . <END>
460973814_5eacd1ced4.jpg	<START> Three people gather around a table for beverages . <END>
460973814_5eacd1ced4.jpg	<START> Three people gather around the table and have their picture taken . <END>
460973814_5eacd1ced4.jpg	<START> Two women and a man sit at a table having coffee in a home . <END>
3384528359_e920154177.jpg	<START> A crane , wings outstreached , above the ocean . <END>
3384528359_e920154177.jpg	<START> A large bird landing on water . <END>
3384528359_e920154177.jpg	<START> A large gray and white bird begins to take flight . <END>
3384528359_e920154177.jpg	<START> Bird spreads wings over water . <END>
3384528359_e920154177.jpg	<START> Large dark bird over the water . <END>
3429194423_98e911a101.jpg	<START> A man doing a trick on skis . <END>
3429194423_98e911a101.jpg	<START> A man makes an X with his skis as he jumps . <END>
3429194423_98e911a101.jpg	<START> A skier in a plaid jacket flies through the air against a dark blue sky . <END>
3429194423_98e911a101.jpg	<START> Person in dark pants and print top on ski 's in the air over snow covered ground . <END>
3429194423_98e911a101.jpg	<START> The person is jumping through the air on skis . <END>
2971211296_2587c3924d.jpg	<START> A boy in football gear running with the football <END>
2971211296_2587c3924d.jpg	<START> A child runs with a football . <END>
2971211296_2587c3924d.jpg	<START> Child in football uniform running on grass . <END>
2971211296_2587c3924d.jpg	<START> The boy in the red jersey runs with the football . <END>
2971211296_2587c3924d.jpg	<START> The boy is clutching the football and making a run for a touchdown while looking behind him . <END>
3474912569_7165dc1d06.jpg	<START> A girl carries a sign that reads The Rescue while a group of people follow her . <END>
3474912569_7165dc1d06.jpg	<START> A girl wearing a headband is carrying a pink sign on the street . <END>
3474912569_7165dc1d06.jpg	<START> A woman with a headband walking at the lead of a crowd , holding a sign saying  the rescue  . <END>
3474912569_7165dc1d06.jpg	<START> A young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says ,  The Rescue .  <END>
3474912569_7165dc1d06.jpg	<START> Girl with blue shirt at a protest . <END>
2888408966_376c195b3f.jpg	<START> A boy does a trick on a skateboard . <END>
2888408966_376c195b3f.jpg	<START> A man flips his skateboard on a flat expanse of concrete . <END>
2888408966_376c195b3f.jpg	<START> A skateboarder jumping in the street . <END>
2888408966_376c195b3f.jpg	<START> A teenage boy doing a skateboard trick while another boy rides on a skateboard in the background . <END>
2888408966_376c195b3f.jpg	<START> Two guys riding skateboards with one of them performing a jump trick . <END>
1965278563_8279e408de.jpg	<START> A big brown dog floats in a canoe on the river at sunset . <END>
1965278563_8279e408de.jpg	<START> A brown dog in a canoe looks out over still waters . <END>
1965278563_8279e408de.jpg	<START> A dog is drifting on a lake in a small boat . <END>
1965278563_8279e408de.jpg	<START> A fat dog sitting in a boat <END>
1965278563_8279e408de.jpg	<START> A golden haired dog is lying in a boat that is traveling on a lake . <END>
3431194126_ca78f5fde6.jpg	<START> a couple wearing bright outfits walking hand and hand on a sidewalk . <END>
3431194126_ca78f5fde6.jpg	<START> Two old people walk down a set of stairs , holding hands . <END>
3431194126_ca78f5fde6.jpg	<START> Two people are walking onto a stepping stone path . <END>
3431194126_ca78f5fde6.jpg	<START> Two people holding hands and walking in a field . <END>
3431194126_ca78f5fde6.jpg	<START> Two people walk outside while holding hands . <END>
2407470303_6fd5e3600d.jpg	<START> A family is playing on the beach with their dog . <END>
2407470303_6fd5e3600d.jpg	<START> A fluffy black-and-white dog runs from three people on a sandy beach . <END>
2407470303_6fd5e3600d.jpg	<START> A shaggy dog runs in front of three people on the beach . <END>
